AntennaID,SatelliteID,LinkBeginningTime,LinkEndingTime,TraceBeginningTime,TraceEndingTime,FeedingOrNot,MaxElevation,DayID,RevolutionNum,RiseFallFlag
Jiuquan-2,Œ¿–«-11,257991,258676,257971,258696, «,*,3,*,*
Shanghai-1,Œ¿–«-11,155,725,135,745, «,*,1,*,*
Shanghai-1,Œ¿–«-11,6085,6844,6065,6864, «,*,1,*,*
Shanghai-1,Œ¿–«-11,12092,12745,12072,12765, «,*,1,*,*
Shanghai-1,Œ¿–«-11,56134,56519,56114,56539, «,*,1,*,*
Shanghai-1,Œ¿–«-11,61877,62637,61857,62657, «,*,1,*,*
Shanghai-1,Œ¿–«-11,67906,68588,67886,68608, «,*,1,*,*
Shanghai-1,Œ¿–«-11,74119,74512,74099,74532, «,*,1,*,*
Shanghai-1,Œ¿–«-11,80281,80590,80261,80610, «,*,1,*,*
Shanghai-1,Œ¿–«-11,86217,86832,86197,86852, «,*,2,*,*
Shanghai-1,Œ¿–«-11,92152,92919,92132,92939, «,*,2,*,*
Shanghai-1,Œ¿–«-11,98188,98774,98168,98794, «,*,2,*,*
Shanghai-1,Œ¿–«-11,142128,142646,142108,142666, «,*,2,*,*
Shanghai-1,Œ¿–«-11,147941,148709,147921,148729, «,*,2,*,*
Shanghai-1,Œ¿–«-11,154005,154650,153985,154670, «,*,2,*,*
Shanghai-1,Œ¿–«-11,160237,160579,160217,160599, «,*,2,*,*
Shanghai-1,Œ¿–«-11,166351,166706,166331,166726, «,*,2,*,*
Shanghai-1,Œ¿–«-11,172279,172934,172259,172954, «,*,3,*,*
Shanghai-1,Œ¿–«-11,178222,178989,178202,179009, «,*,3,*,*
Shanghai-1,Œ¿–«-11,184297,184786,184277,184806, «,*,3,*,*
Shanghai-1,Œ¿–«-11,228145,228751,228125,228771, «,*,3,*,*
Shanghai-1,Œ¿–«-11,234012,234778,233992,234798, «,*,3,*,*
Shanghai-1,Œ¿–«-11,240108,240712,240088,240732, «,*,3,*,*
Shanghai-1,Œ¿–«-11,246352,246651,246332,246671, «,*,3,*,*
Shanghai-1,Œ¿–«-11,252418,252824,252398,252844, «,*,3,*,*
Shanghai-1,Œ¿–«-11,258341,259031,258321,259051, «,*,3,*,*
Shanghai-2,Œ¿–«-11,155,725,135,745, «,*,1,*,*
Shanghai-2,Œ¿–«-11,6085,6844,6065,6864, «,*,1,*,*
Shanghai-2,Œ¿–«-11,12092,12745,12072,12765, «,*,1,*,*
Shanghai-2,Œ¿–«-11,56134,56519,56114,56539, «,*,1,*,*
Shanghai-2,Œ¿–«-11,61877,62637,61857,62657, «,*,1,*,*
Shanghai-2,Œ¿–«-11,67906,68588,67886,68608, «,*,1,*,*
Shanghai-2,Œ¿–«-11,74119,74512,74099,74532, «,*,1,*,*
Shanghai-2,Œ¿–«-11,80281,80590,80261,80610, «,*,1,*,*
Shanghai-2,Œ¿–«-11,86217,86832,86197,86852, «,*,2,*,*
Shanghai-2,Œ¿–«-11,92152,92919,92132,92939, «,*,2,*,*
Shanghai-2,Œ¿–«-11,98188,98774,98168,98794, «,*,2,*,*
Shanghai-2,Œ¿–«-11,142128,142646,142108,142666, «,*,2,*,*
Shanghai-2,Œ¿–«-11,147941,148709,147921,148729, «,*,2,*,*
Shanghai-2,Œ¿–«-11,154005,154650,153985,154670, «,*,2,*,*
Shanghai-2,Œ¿–«-11,160237,160579,160217,160599, «,*,2,*,*
Shanghai-2,Œ¿–«-11,166351,166706,166331,166726, «,*,2,*,*
Shanghai-2,Œ¿–«-11,172279,172934,172259,172954, «,*,3,*,*
Shanghai-2,Œ¿–«-11,178222,178989,178202,179009, «,*,3,*,*
Shanghai-2,Œ¿–«-11,184297,184786,184277,184806, «,*,3,*,*
Shanghai-2,Œ¿–«-11,228145,228751,228125,228771, «,*,3,*,*
Shanghai-2,Œ¿–«-11,234012,234778,233992,234798, «,*,3,*,*
Shanghai-2,Œ¿–«-11,240108,240712,240088,240732, «,*,3,*,*
Shanghai-2,Œ¿–«-11,246352,246651,246332,246671, «,*,3,*,*
Shanghai-2,Œ¿–«-11,252418,252824,252398,252844, «,*,3,*,*
Shanghai-2,Œ¿–«-11,258341,259031,258321,259051, «,*,3,*,*
Shenzhen-1,Œ¿–«-11,6176,6721,6156,6741, «,*,1,*,*
Shenzhen-1,Œ¿–«-11,12066,12832,12046,12852, «,*,1,*,*
Shenzhen-1,Œ¿–«-11,18156,18631,18136,18651, «,*,1,*,*
Shenzhen-1,Œ¿–«-11,61673,62422,61653,62442, «,*,1,*,*
Shenzhen-1,Œ¿–«-11,67699,68356,67679,68376, «,*,1,*,*
Shenzhen-1,Œ¿–«-11,92222,92836,92202,92856, «,*,2,*,*
Shenzhen-1,Œ¿–«-11,98137,98898,98117,98918, «,*,2,*,*
Shenzhen-1,Œ¿–«-11,104311,104603,104291,104623, «,*,2,*,*
Shenzhen-1,Œ¿–«-11,142003,142346,141983,142366, «,*,2,*,*
Shenzhen-1,Œ¿–«-11,147733,148496,147713,148516, «,*,2,*,*
Shenzhen-1,Œ¿–«-11,153805,154406,153785,154426, «,*,2,*,*
Shenzhen-1,Œ¿–«-11,178273,178941,178253,178961, «,*,3,*,*
Shenzhen-1,Œ¿–«-11,184213,184957,184193,184977, «,*,3,*,*
Shenzhen-1,Œ¿–«-11,227987,228489,227967,228509, «,*,3,*,*
Shenzhen-1,Œ¿–«-11,233801,234566,233781,234586, «,*,3,*,*
Shenzhen-1,Œ¿–«-11,239923,240451,239903,240471, «,*,3,*,*
Shenzhen-2,Œ¿–«-11,6176,6721,6156,6741, «,*,1,*,*
Shenzhen-2,Œ¿–«-11,12066,12832,12046,12852, «,*,1,*,*
Shenzhen-2,Œ¿–«-11,18156,18631,18136,18651, «,*,1,*,*
Shenzhen-2,Œ¿–«-11,61673,62422,61653,62442, «,*,1,*,*
Shenzhen-2,Œ¿–«-11,67699,68356,67679,68376, «,*,1,*,*
Shenzhen-2,Œ¿–«-11,92222,92836,92202,92856, «,*,2,*,*
Shenzhen-2,Œ¿–«-11,98137,98898,98117,98918, «,*,2,*,*
Shenzhen-2,Œ¿–«-11,104311,104603,104291,104623, «,*,2,*,*
Shenzhen-2,Œ¿–«-11,142003,142346,141983,142366, «,*,2,*,*
Shenzhen-2,Œ¿–«-11,147733,148496,147713,148516, «,*,2,*,*
Shenzhen-2,Œ¿–«-11,153805,154406,153785,154426, «,*,2,*,*
Shenzhen-2,Œ¿–«-11,178273,178941,178253,178961, «,*,3,*,*
Shenzhen-2,Œ¿–«-11,184213,184957,184193,184977, «,*,3,*,*
Shenzhen-2,Œ¿–«-11,227987,228489,227967,228509, «,*,3,*,*
Shenzhen-2,Œ¿–«-11,233801,234566,233781,234586, «,*,3,*,*
Shenzhen-2,Œ¿–«-11,239923,240451,239903,240471, «,*,3,*,*
Bar-1,Œ¿–«-21,4157,4612,4137,4632, «,*,1,*,*
Bar-1,Œ¿–«-21,10145,10785,10125,10805, «,*,1,*,*
Bar-1,Œ¿–«-21,16094,16861,16074,16881, «,*,1,*,*
Bar-1,Œ¿–«-21,22118,22728,22098,22748, «,*,1,*,*
Bar-1,Œ¿–«-21,66241,66577,66221,66597, «,*,1,*,*
Bar-1,Œ¿–«-21,71956,72711,71936,72731, «,*,1,*,*
Bar-1,Œ¿–«-21,77962,78674,77942,78694, «,*,1,*,*
Bar-1,Œ¿–«-21,84119,84631,84099,84651, «,*,1,*,*
Bar-1,Œ¿–«-21,90238,90712,90218,90732, «,*,2,*,*
Bar-1,Œ¿–«-21,96211,96883,96191,96903, «,*,2,*,*
Bar-1,Œ¿–«-21,102163,102931,102143,102951, «,*,2,*,*
Bar-1,Œ¿–«-21,108219,108748,108199,108768, «,*,2,*,*
Bar-1,Œ¿–«-21,152225,152711,152205,152731, «,*,2,*,*
Bar-1,Œ¿–«-21,158018,158784,157998,158804, «,*,2,*,*
Bar-1,Œ¿–«-21,164055,164739,164035,164759, «,*,2,*,*
Bar-1,Œ¿–«-21,170223,170706,170203,170726, «,*,2,*,*
Bar-1,Œ¿–«-21,176315,176815,176295,176835, «,*,3,*,*
Bar-1,Œ¿–«-21,182276,182977,182256,182997, «,*,3,*,*
Bar-1,Œ¿–«-21,188236,188995,188216,189015, «,*,3,*,*
Bar-1,Œ¿–«-21,194340,194747,194320,194767, «,*,3,*,*
Bar-1,Œ¿–«-21,238238,238819,238218,238839, «,*,3,*,*
Bar-1,Œ¿–«-21,244086,244854,244066,244874, «,*,3,*,*
Bar-1,Œ¿–«-21,250151,250805,250131,250825, «,*,3,*,*
Bar-1,Œ¿–«-21,256324,256785,256304,256805, «,*,3,*,*
Bar-2,Œ¿–«-21,4157,4612,4137,4632, «,*,1,*,*
Bar-2,Œ¿–«-21,10145,10785,10125,10805, «,*,1,*,*
Bar-2,Œ¿–«-21,16094,16861,16074,16881, «,*,1,*,*
Bar-2,Œ¿–«-21,22118,22728,22098,22748, «,*,1,*,*
Bar-2,Œ¿–«-21,66241,66577,66221,66597, «,*,1,*,*
Bar-2,Œ¿–«-21,71956,72711,71936,72731, «,*,1,*,*
Bar-2,Œ¿–«-21,77962,78674,77942,78694, «,*,1,*,*
Bar-2,Œ¿–«-21,84119,84631,84099,84651, «,*,1,*,*
Bar-2,Œ¿–«-21,90238,90712,90218,90732, «,*,2,*,*
Bar-2,Œ¿–«-21,96211,96883,96191,96903, «,*,2,*,*
Bar-2,Œ¿–«-21,102163,102931,102143,102951, «,*,2,*,*
Bar-2,Œ¿–«-21,108219,108748,108199,108768, «,*,2,*,*
Bar-2,Œ¿–«-21,152225,152711,152205,152731, «,*,2,*,*
Bar-2,Œ¿–«-21,158018,158784,157998,158804, «,*,2,*,*
Bar-2,Œ¿–«-21,164055,164739,164035,164759, «,*,2,*,*
Bar-2,Œ¿–«-21,170223,170706,170203,170726, «,*,2,*,*
Bar-2,Œ¿–«-21,176315,176815,176295,176835, «,*,3,*,*
Bar-2,Œ¿–«-21,182276,182977,182256,182997, «,*,3,*,*
Bar-2,Œ¿–«-21,188236,188995,188216,189015, «,*,3,*,*
Bar-2,Œ¿–«-21,194340,194747,194320,194767, «,*,3,*,*
Bar-2,Œ¿–«-21,238238,238819,238218,238839, «,*,3,*,*
Bar-2,Œ¿–«-21,244086,244854,244066,244874, «,*,3,*,*
Bar-2,Œ¿–«-21,250151,250805,250131,250825, «,*,3,*,*
Bar-2,Œ¿–«-21,256324,256785,256304,256805, «,*,3,*,*
Jiamusi-1,Œ¿–«-21,4519,5230,4499,5250, «,*,1,*,*
Jiamusi-1,Œ¿–«-21,10662,10888,10642,10908, «,*,1,*,*
Jiamusi-1,Œ¿–«-21,60709,61381,60689,61401, «,*,1,*,*
Jiamusi-1,Œ¿–«-21,66604,67375,66584,67395, «,*,1,*,*
Jiamusi-1,Œ¿–«-21,72604,73360,72584,73380, «,*,1,*,*
Jiamusi-1,Œ¿–«-21,78618,79374,78598,79394, «,*,1,*,*
Jiamusi-1,Œ¿–«-21,84604,85376,84584,85396, «,*,1,*,*
Jiamusi-1,Œ¿–«-21,90597,91277,90577,91297, «,*,2,*,*
Jiamusi-1,Œ¿–«-21,141139,141280,141119,141300, «,*,2,*,*
Jiamusi-1,Œ¿–«-21,146755,147459,146735,147479, «,*,2,*,*
Jiamusi-1,Œ¿–«-21,152674,153446,152654,153466, «,*,2,*,*
Jiamusi-1,Œ¿–«-21,158682,159435,158662,159455, «,*,2,*,*
Jiamusi-1,Œ¿–«-21,164692,165452,164672,165472, «,*,2,*,*
Jiamusi-1,Œ¿–«-21,170676,171444,170656,171464, «,*,2,*,*
Jiamusi-1,Œ¿–«-21,176677,177318,176657,177338, «,*,3,*,*
Jiamusi-1,Œ¿–«-21,227081,227446,227061,227466, «,*,3,*,*
Jiamusi-1,Œ¿–«-21,232806,233534,232786,233554, «,*,3,*,*
Jiamusi-1,Œ¿–«-21,238746,239517,238726,239537, «,*,3,*,*
Jiamusi-1,Œ¿–«-21,244760,245511,244740,245531, «,*,3,*,*
Jiamusi-1,Œ¿–«-21,250766,251529,250746,251549, «,*,3,*,*
Jiamusi-1,Œ¿–«-21,256747,257509,256727,257529, «,*,3,*,*
Jiamusi-2,Œ¿–«-21,4519,5230,4499,5250, «,*,1,*,*
Jiamusi-2,Œ¿–«-21,10662,10888,10642,10908, «,*,1,*,*
Jiamusi-2,Œ¿–«-21,60709,61381,60689,61401, «,*,1,*,*
Jiamusi-2,Œ¿–«-21,66604,67375,66584,67395, «,*,1,*,*
Jiamusi-2,Œ¿–«-21,72604,73360,72584,73380, «,*,1,*,*
Jiamusi-2,Œ¿–«-21,78618,79374,78598,79394, «,*,1,*,*
Jiamusi-2,Œ¿–«-21,84604,85376,84584,85396, «,*,1,*,*
Jiamusi-2,Œ¿–«-21,90597,91277,90577,91297, «,*,2,*,*
Jiamusi-2,Œ¿–«-21,141139,141280,141119,141300, «,*,2,*,*
Jiamusi-2,Œ¿–«-21,146755,147459,146735,147479, «,*,2,*,*
Jiamusi-2,Œ¿–«-21,152674,153446,152654,153466, «,*,2,*,*
Jiamusi-2,Œ¿–«-21,158682,159435,158662,159455, «,*,2,*,*
Jiamusi-2,Œ¿–«-21,164692,165452,164672,165472, «,*,2,*,*
Jiamusi-2,Œ¿–«-21,170676,171444,170656,171464, «,*,2,*,*
Jiamusi-2,Œ¿–«-21,176677,177318,176657,177338, «,*,3,*,*
Jiamusi-2,Œ¿–«-21,227081,227446,227061,227466, «,*,3,*,*
Jiamusi-2,Œ¿–«-21,232806,233534,232786,233554, «,*,3,*,*
Jiamusi-2,Œ¿–«-21,238746,239517,238726,239537, «,*,3,*,*
Jiamusi-2,Œ¿–«-21,244760,245511,244740,245531, «,*,3,*,*
Jiamusi-2,Œ¿–«-21,250766,251529,250746,251549, «,*,3,*,*
Jiamusi-2,Œ¿–«-21,256747,257509,256727,257529, «,*,3,*,*
Jiuquan-1,Œ¿–«-21,4265,4975,4245,4995, «,*,1,*,*
Jiuquan-1,Œ¿–«-21,10238,11008,10218,11028, «,*,1,*,*
Jiuquan-1,Œ¿–«-21,16256,16873,16236,16893, «,*,1,*,*
Jiuquan-1,Œ¿–«-21,66295,66969,66275,66989, «,*,1,*,*
Jiuquan-1,Œ¿–«-21,72200,72968,72180,72988, «,*,1,*,*
Jiuquan-1,Œ¿–«-21,78250,78944,78230,78964, «,*,1,*,*
Jiuquan-1,Œ¿–«-21,84329,84978,84309,84998, «,*,1,*,*
Jiuquan-1,Œ¿–«-21,90337,91062,90317,91082, «,*,2,*,*
Jiuquan-1,Œ¿–«-21,96309,97075,96289,97095, «,*,2,*,*
Jiuquan-1,Œ¿–«-21,102351,102897,102331,102917, «,*,2,*,*
Jiuquan-1,Œ¿–«-21,152340,153050,152320,153070, «,*,2,*,*
Jiuquan-1,Œ¿–«-21,158275,159038,158255,159058, «,*,2,*,*
Jiuquan-1,Œ¿–«-21,164340,165018,164320,165038, «,*,2,*,*
Jiuquan-1,Œ¿–«-21,170410,171065,170390,171085, «,*,2,*,*
Jiuquan-1,Œ¿–«-21,176407,177147,176387,177167, «,*,3,*,*
Jiuquan-1,Œ¿–«-21,182382,183138,182362,183158, «,*,3,*,*
Jiuquan-1,Œ¿–«-21,188460,188905,188440,188925, «,*,3,*,*
Jiuquan-1,Œ¿–«-21,232717,232975,232697,232995, «,*,3,*,*
Jiuquan-1,Œ¿–«-21,238391,239127,238371,239147, «,*,3,*,*
Jiuquan-1,Œ¿–«-21,244354,245107,244334,245127, «,*,3,*,*
Jiuquan-1,Œ¿–«-21,250429,251095,250409,251115, «,*,3,*,*
Jiuquan-1,Œ¿–«-21,256489,257154,256469,257174, «,*,3,*,*
Jiuquan-2,Œ¿–«-21,4265,4975,4245,4995, «,*,1,*,*
Jiuquan-2,Œ¿–«-21,10238,11008,10218,11028, «,*,1,*,*
Jiuquan-2,Œ¿–«-21,16256,16873,16236,16893, «,*,1,*,*
Jiuquan-2,Œ¿–«-21,66295,66969,66275,66989, «,*,1,*,*
Jiuquan-2,Œ¿–«-21,72200,72968,72180,72988, «,*,1,*,*
Jiuquan-2,Œ¿–«-21,78250,78944,78230,78964, «,*,1,*,*
Jiuquan-2,Œ¿–«-21,84329,84978,84309,84998, «,*,1,*,*
Jiuquan-2,Œ¿–«-21,90337,91062,90317,91082, «,*,2,*,*
Jiuquan-2,Œ¿–«-21,96309,97075,96289,97095, «,*,2,*,*
Jiuquan-2,Œ¿–«-21,102351,102897,102331,102917, «,*,2,*,*
Jiuquan-2,Œ¿–«-21,152340,153050,152320,153070, «,*,2,*,*
Jiuquan-2,Œ¿–«-21,158275,159038,158255,159058, «,*,2,*,*
Jiuquan-2,Œ¿–«-21,164340,165018,164320,165038, «,*,2,*,*
Jiuquan-2,Œ¿–«-21,170410,171065,170390,171085, «,*,2,*,*
Jiuquan-2,Œ¿–«-21,176407,177147,176387,177167, «,*,3,*,*
Jiuquan-2,Œ¿–«-21,182382,183138,182362,183158, «,*,3,*,*
Jiuquan-2,Œ¿–«-21,188460,188905,188440,188925, «,*,3,*,*
Jiuquan-2,Œ¿–«-21,232717,232975,232697,232995, «,*,3,*,*
Jiuquan-2,Œ¿–«-21,238391,239127,238371,239147, «,*,3,*,*
Jiuquan-2,Œ¿–«-21,244354,245107,244334,245127, «,*,3,*,*
Jiuquan-2,Œ¿–«-21,250429,251095,250409,251115, «,*,3,*,*
Jiuquan-2,Œ¿–«-21,256489,257154,256469,257174, «,*,3,*,*
Shanghai-1,Œ¿–«-21,4599,5333,4579,5353, «,*,1,*,*
Shanghai-1,Œ¿–«-21,10575,11295,10555,11315, «,*,1,*,*
Shanghai-1,Œ¿–«-21,60404,61135,60384,61155, «,*,1,*,*
Shanghai-1,Œ¿–«-21,66380,67106,66360,67126, «,*,1,*,*
Shanghai-1,Œ¿–«-21,72554,73029,72534,73049, «,*,1,*,*
Shanghai-1,Œ¿–«-21,78773,79037,78753,79057, «,*,1,*,*
Shanghai-1,Œ¿–«-21,84737,85281,84717,85301, «,*,1,*,*
Shanghai-1,Œ¿–«-21,90664,91416,90644,91436, «,*,2,*,*
Shanghai-1,Œ¿–«-21,96659,97340,96639,97360, «,*,2,*,*
Shanghai-1,Œ¿–«-21,140775,141044,140755,141064, «,*,2,*,*
Shanghai-1,Œ¿–«-21,146459,147212,146439,147232, «,*,2,*,*
Shanghai-1,Œ¿–«-21,152470,153169,152450,153189, «,*,2,*,*
Shanghai-1,Œ¿–«-21,158670,159092,158650,159112, «,*,2,*,*
Shanghai-1,Œ¿–«-21,164855,165144,164835,165164, «,*,2,*,*
Shanghai-1,Œ¿–«-21,170799,171390,170779,171410, «,*,2,*,*
Shanghai-1,Œ¿–«-21,176731,177494,176711,177514, «,*,3,*,*
Shanghai-1,Œ¿–«-21,182749,183375,182729,183395, «,*,3,*,*
Shanghai-1,Œ¿–«-21,226743,227196,226723,227216, «,*,3,*,*
Shanghai-1,Œ¿–«-21,232521,233285,232501,233305, «,*,3,*,*
Shanghai-1,Œ¿–«-21,238566,239231,238546,239251, «,*,3,*,*
Shanghai-1,Œ¿–«-21,244788,245157,244768,245177, «,*,3,*,*
Shanghai-1,Œ¿–«-21,250929,251258,250909,251278, «,*,3,*,*
Shanghai-1,Œ¿–«-21,256860,257494,256840,257514, «,*,3,*,*
Shanghai-2,Œ¿–«-21,4599,5333,4579,5353, «,*,1,*,*
Shanghai-2,Œ¿–«-21,10575,11295,10555,11315, «,*,1,*,*
Shanghai-2,Œ¿–«-21,60404,61135,60384,61155, «,*,1,*,*
Shanghai-2,Œ¿–«-21,66380,67106,66360,67126, «,*,1,*,*
Shanghai-2,Œ¿–«-21,72554,73029,72534,73049, «,*,1,*,*
Shanghai-2,Œ¿–«-21,78773,79037,78753,79057, «,*,1,*,*
Shanghai-2,Œ¿–«-21,84737,85281,84717,85301, «,*,1,*,*
Shanghai-2,Œ¿–«-21,90664,91416,90644,91436, «,*,2,*,*
Shanghai-2,Œ¿–«-21,96659,97340,96639,97360, «,*,2,*,*
Shanghai-2,Œ¿–«-21,140775,141044,140755,141064, «,*,2,*,*
Shanghai-2,Œ¿–«-21,146459,147212,146439,147232, «,*,2,*,*
Shanghai-2,Œ¿–«-21,152470,153169,152450,153189, «,*,2,*,*
Shanghai-2,Œ¿–«-21,158670,159092,158650,159112, «,*,2,*,*
Shanghai-2,Œ¿–«-21,164855,165144,164835,165164, «,*,2,*,*
Shanghai-2,Œ¿–«-21,170799,171390,170779,171410, «,*,2,*,*
Shanghai-2,Œ¿–«-21,176731,177494,176711,177514, «,*,3,*,*
Shanghai-2,Œ¿–«-21,182749,183375,182729,183395, «,*,3,*,*
Shanghai-2,Œ¿–«-21,226743,227196,226723,227216, «,*,3,*,*
Shanghai-2,Œ¿–«-21,232521,233285,232501,233305, «,*,3,*,*
Shanghai-2,Œ¿–«-21,238566,239231,238546,239251, «,*,3,*,*
Shanghai-2,Œ¿–«-21,244788,245157,244768,245177, «,*,3,*,*
Shanghai-2,Œ¿–«-21,250929,251258,250909,251278, «,*,3,*,*
Shanghai-2,Œ¿–«-21,256860,257494,256840,257514, «,*,3,*,*
Shenzhen-1,Œ¿–«-21,4737,5132,4717,5152, «,*,1,*,*
Shenzhen-1,Œ¿–«-21,10580,11332,10560,11352, «,*,1,*,*
Shenzhen-1,Œ¿–«-21,16598,17224,16578,17244, «,*,1,*,*
Shenzhen-1,Œ¿–«-21,60211,60911,60191,60931, «,*,1,*,*
Shenzhen-1,Œ¿–«-21,66166,66886,66146,66906, «,*,1,*,*
Shenzhen-1,Œ¿–«-21,72488,72647,72468,72667, «,*,1,*,*
Shenzhen-1,Œ¿–«-21,90769,91269,90749,91289, «,*,2,*,*
Shenzhen-1,Œ¿–«-21,96645,97408,96625,97428, «,*,2,*,*
Shenzhen-1,Œ¿–«-21,102705,103244,102685,103264, «,*,2,*,*
Shenzhen-1,Œ¿–«-21,146259,146994,146239,147014, «,*,2,*,*
Shenzhen-1,Œ¿–«-21,152260,152943,152240,152963, «,*,2,*,*
Shenzhen-1,Œ¿–«-21,176811,177390,176791,177410, «,*,3,*,*
Shenzhen-1,Œ¿–«-21,182713,183478,182693,183498, «,*,3,*,*
Shenzhen-1,Œ¿–«-21,188834,189241,188814,189261, «,*,3,*,*
Shenzhen-1,Œ¿–«-21,226666,226845,226646,226865, «,*,3,*,*
Shenzhen-1,Œ¿–«-21,232315,233071,232295,233091, «,*,3,*,*
Shenzhen-1,Œ¿–«-21,238361,238995,238341,239015, «,*,3,*,*
Shenzhen-2,Œ¿–«-21,4737,5132,4717,5152, «,*,1,*,*
Shenzhen-2,Œ¿–«-21,10580,11332,10560,11352, «,*,1,*,*
Shenzhen-2,Œ¿–«-21,16598,17224,16578,17244, «,*,1,*,*
Shenzhen-2,Œ¿–«-21,60211,60911,60191,60931, «,*,1,*,*
Shenzhen-2,Œ¿–«-21,66166,66886,66146,66906, «,*,1,*,*
Shenzhen-2,Œ¿–«-21,72488,72647,72468,72667, «,*,1,*,*
Shenzhen-2,Œ¿–«-21,90769,91269,90749,91289, «,*,2,*,*
Shenzhen-2,Œ¿–«-21,96645,97408,96625,97428, «,*,2,*,*
Shenzhen-2,Œ¿–«-21,102705,103244,102685,103264, «,*,2,*,*
Shenzhen-2,Œ¿–«-21,146259,146994,146239,147014, «,*,2,*,*
Shenzhen-2,Œ¿–«-21,152260,152943,152240,152963, «,*,2,*,*
Shenzhen-2,Œ¿–«-21,176811,177390,176791,177410, «,*,3,*,*
Shenzhen-2,Œ¿–«-21,182713,183478,182693,183498, «,*,3,*,*
Shenzhen-2,Œ¿–«-21,188834,189241,188814,189261, «,*,3,*,*
Shenzhen-2,Œ¿–«-21,226666,226845,226646,226865, «,*,3,*,*
Shenzhen-2,Œ¿–«-21,232315,233071,232295,233091, «,*,3,*,*
Shenzhen-2,Œ¿–«-21,238361,238995,238341,239015, «,*,3,*,*
Bar-1,Œ¿–«-31,2636,3081,2616,3101, «,*,1,*,*
Bar-1,Œ¿–«-31,8657,9244,8637,9264, «,*,1,*,*
Bar-1,Œ¿–«-31,14604,15358,14584,15378, «,*,1,*,*
Bar-1,Œ¿–«-31,20595,21289,20575,21309, «,*,1,*,*
Bar-1,Œ¿–«-31,70488,71207,70468,71227, «,*,1,*,*
Bar-1,Œ¿–«-31,76443,77187,76423,77207, «,*,1,*,*
Bar-1,Œ¿–«-31,82572,83136,82552,83156, «,*,1,*,*
Bar-1,Œ¿–«-31,88726,89174,88706,89194, «,*,2,*,*
Bar-1,Œ¿–«-31,94724,95346,94704,95366, «,*,2,*,*
Bar-1,Œ¿–«-31,100672,101436,100652,101456, «,*,2,*,*
Bar-1,Œ¿–«-31,106682,107327,106662,107347, «,*,2,*,*
Bar-1,Œ¿–«-31,150898,151087,150878,151107, «,*,2,*,*
Bar-1,Œ¿–«-31,156540,157285,156520,157305, «,*,2,*,*
Bar-1,Œ¿–«-31,162529,163253,162509,163273, «,*,2,*,*
Bar-1,Œ¿–«-31,168677,169206,168657,169226, «,*,2,*,*
Bar-1,Œ¿–«-31,174810,175272,174790,175292, «,*,3,*,*
Bar-1,Œ¿–«-31,180790,181445,180770,181465, «,*,3,*,*
Bar-1,Œ¿–«-31,186740,187509,186720,187529, «,*,3,*,*
Bar-1,Œ¿–«-31,192778,193355,192758,193375, «,*,3,*,*
Bar-1,Œ¿–«-31,236844,237258,236824,237278, «,*,3,*,*
Bar-1,Œ¿–«-31,242599,243359,242579,243379, «,*,3,*,*
Bar-1,Œ¿–«-31,248619,249319,248599,249339, «,*,3,*,*
Bar-1,Œ¿–«-31,254781,255280,254761,255300, «,*,3,*,*
Bar-2,Œ¿–«-31,2636,3081,2616,3101, «,*,1,*,*
Bar-2,Œ¿–«-31,8657,9244,8637,9264, «,*,1,*,*
Bar-2,Œ¿–«-31,14604,15358,14584,15378, «,*,1,*,*
Bar-2,Œ¿–«-31,20595,21289,20575,21309, «,*,1,*,*
Bar-2,Œ¿–«-31,70488,71207,70468,71227, «,*,1,*,*
Bar-2,Œ¿–«-31,76443,77187,76423,77207, «,*,1,*,*
Bar-2,Œ¿–«-31,82572,83136,82552,83156, «,*,1,*,*
Bar-2,Œ¿–«-31,88726,89174,88706,89194, «,*,2,*,*
Bar-2,Œ¿–«-31,94724,95346,94704,95366, «,*,2,*,*
Bar-2,Œ¿–«-31,100672,101436,100652,101456, «,*,2,*,*
Bar-2,Œ¿–«-31,106682,107327,106662,107347, «,*,2,*,*
Bar-2,Œ¿–«-31,150898,151087,150878,151107, «,*,2,*,*
Bar-2,Œ¿–«-31,156540,157285,156520,157305, «,*,2,*,*
Bar-2,Œ¿–«-31,162529,163253,162509,163273, «,*,2,*,*
Bar-2,Œ¿–«-31,168677,169206,168657,169226, «,*,2,*,*
Bar-2,Œ¿–«-31,174810,175272,174790,175292, «,*,3,*,*
Bar-2,Œ¿–«-31,180790,181445,180770,181465, «,*,3,*,*
Bar-2,Œ¿–«-31,186740,187509,186720,187529, «,*,3,*,*
Bar-2,Œ¿–«-31,192778,193355,192758,193375, «,*,3,*,*
Bar-2,Œ¿–«-31,236844,237258,236824,237278, «,*,3,*,*
Bar-2,Œ¿–«-31,242599,243359,242579,243379, «,*,3,*,*
Bar-2,Œ¿–«-31,248619,249319,248599,249339, «,*,3,*,*
Bar-2,Œ¿–«-31,254781,255280,254761,255300, «,*,3,*,*
Jiamusi-1,Œ¿–«-31,3019,3762,2999,3782, «,*,1,*,*
Jiamusi-1,Œ¿–«-31,9074,9536,9054,9556, «,*,1,*,*
Jiamusi-1,Œ¿–«-31,59268,59868,59248,59888, «,*,1,*,*
Jiamusi-1,Œ¿–«-31,65116,65880,65096,65900, «,*,1,*,*
Jiamusi-1,Œ¿–«-31,71099,71862,71079,71882, «,*,1,*,*
